,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people
time,0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
weekday,,,,,,,,,,,,,,,,,,,,,
Mon,12.5,0.0,0.0,5.75,26.25,73.25,54.25,28.25,27.5,35.5,29.75,28.75,38.5,39.5,57.25,77.75,62.5,54.25,51.75,69.5,30.5
Tue,4.75,0.0,0.0,9.0,33.0,87.0,58.25,28.25,31.75,34.75,31.25,28.5,33.25,36.5,55.75,76.5,51.25,44.0,54.0,58.25,19.0
Wed,8.75,0.0,0.0,8.0,31.75,85.25,50.75,27.75,24.5,27.75,30.25,30.25,28.75,32.0,53.25,72.5,55.75,49.25,46.5,62.25,18.0
Thu,6.25,0.0,0.0,7.0,35.75,79.0,52.25,27.75,23.0,25.75,43.5,35.0,30.5,40.5,61.75,74.0,59.75,43.75,47.0,64.25,24.25
Fri,14.2,0.0,0.0,6.6,28.8,77.0,59.8,30.2,31.0,39.2,42.8,36.8,33.4,48.0,69.6,102.2,92.0,69.4,77.4,75.2,30.2
Sat,14.6,0.0,0.0,4.4,8.6,17.8,29.0,38.4,48.8,51.8,47.2,53.0,47.2,47.8,67.0,74.0,60.8,47.8,61.6,68.0,34.6
Sun,9.0,0.0,0.0,3.0,6.0,13.75,17.75,28.0,35.5,36.25,31.25,40.25,46.5,50.25,79.25,70.75,65.75,77.25,78.5,74.25,43.5
