,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people
time,0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
weekday,,,,,,,,,,,,,,,,,,,,,
Mon,1.0,0.0,0.0,23.25,41.5,51.75,50.25,44.25,56.5,64.0,56.0,41.75,41.75,48.25,70.5,85.25,52.25,46.0,31.5,28.75,6.0
Tue,2.5,0.0,0.0,27.5,39.5,65.75,38.5,35.75,45.0,49.0,44.0,43.25,36.25,52.0,82.75,95.75,55.0,39.75,31.75,30.25,8.75
Wed,2.0,0.0,0.0,21.5,37.0,59.75,41.5,37.0,41.0,42.0,48.0,46.0,37.75,42.5,75.25,101.75,51.25,44.25,40.0,26.5,9.0
Thu,1.0,0.0,0.0,22.0,43.0,58.0,40.75,37.25,42.75,51.75,51.25,44.0,42.0,57.5,83.75,99.75,61.25,42.5,42.25,30.25,12.75
Fri,3.0,0.0,0.0,21.2,46.4,68.8,49.2,60.2,53.8,58.2,52.6,56.6,56.2,69.8,100.0,136.6,90.4,72.4,61.0,42.4,16.6
Sat,2.0,0.0,0.0,24.4,41.2,66.8,67.0,76.2,75.4,83.2,76.2,69.2,72.0,64.0,77.0,62.8,57.4,52.8,47.6,38.2,13.6
Sun,3.25,0.0,0.0,22.5,37.0,52.0,63.75,75.0,75.0,76.0,69.75,62.0,58.5,62.75,75.0,57.75,56.0,47.0,45.25,31.5,9.0
