,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people
time,0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
weekday,,,,,,,,,,,,,,,,,,,,,
Mon,0.25,0.0,0.0,103.75,148.0,238.75,124.75,104.5,100.5,95.0,96.75,106.5,74.5,77.75,93.0,90.25,69.75,50.75,34.5,18.5,4.5
Tue,0.5,0.0,0.0,107.75,162.0,293.5,131.5,89.0,88.0,77.0,78.5,64.5,55.5,53.75,64.5,65.75,54.25,37.25,28.0,18.75,3.5
Wed,1.25,0.0,0.0,108.25,155.25,291.25,129.5,97.25,90.5,76.0,90.5,60.75,58.0,50.5,75.0,78.25,53.0,29.0,20.5,20.0,4.25
Thu,2.25,0.0,0.0,104.5,160.0,293.0,139.0,104.75,83.5,89.25,87.25,69.5,68.75,56.25,73.0,75.0,58.75,30.0,29.75,16.0,4.5
Fri,4.0,0.0,0.0,103.6,159.8,313.6,146.0,107.4,98.6,87.6,117.8,91.0,78.2,81.6,100.4,134.2,98.8,67.2,49.2,35.8,10.8
Sat,3.2,0.0,0.0,103.6,163.4,213.6,191.0,193.8,188.2,181.2,179.0,147.6,109.6,107.2,127.6,106.4,74.6,56.8,33.6,23.6,13.4
Sun,4.75,0.0,0.0,72.5,105.0,205.25,175.5,157.5,153.75,151.25,157.0,164.75,128.5,120.0,142.25,95.75,86.5,77.5,41.5,20.25,9.5
