,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people
time,0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
weekday,,,,,,,,,,,,,,,,,,,,,
Mon,32.0,0.25,0.0,8.0,22.25,45.25,25.0,28.5,44.0,57.0,62.0,76.0,86.0,107.5,153.25,217.5,219.25,163.25,174.25,201.75,98.75
Tue,24.5,1.25,0.0,3.0,23.0,43.25,30.25,23.5,32.25,38.25,51.0,67.0,75.25,86.5,136.0,208.5,205.75,153.5,155.0,195.75,75.0
Wed,30.0,0.25,0.0,4.25,20.5,46.5,31.25,25.75,29.75,39.0,51.0,55.0,69.5,80.25,149.75,202.25,216.5,141.5,159.75,208.0,71.0
Thu,27.0,1.0,0.0,3.75,19.5,45.0,26.25,26.75,35.25,35.75,45.75,46.75,72.75,79.75,123.75,224.0,209.5,154.75,173.5,195.25,77.5
Fri,45.2,1.4,0.0,4.8,24.6,42.0,27.2,23.2,35.6,48.0,54.8,69.8,75.4,103.6,162.0,241.6,222.6,203.4,244.8,285.4,130.2
Sat,44.4,0.8,0.0,7.6,22.2,32.6,49.2,54.0,55.6,61.2,85.8,81.2,112.0,132.2,165.2,191.4,169.6,187.2,214.4,233.6,129.8
Sun,35.75,0.75,0.0,5.5,15.5,16.5,34.75,26.75,41.75,56.25,72.25,84.25,119.0,164.0,207.5,225.25,239.75,237.25,251.75,200.25,131.25
