,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people
time,0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
weekday,,,,,,,,,,,,,,,,,,,,,
Mon,4.25,0.0,0.0,0.25,4.75,3.75,3.5,6.25,4.0,8.0,5.0,8.75,9.0,11.5,17.0,29.0,23.0,21.5,23.0,25.75,9.75
Tue,4.25,0.25,0.0,0.25,6.5,5.25,5.25,3.0,6.0,6.25,7.5,6.5,5.75,12.5,15.25,23.25,21.5,12.75,21.5,33.25,5.5
Wed,3.25,0.0,0.0,0.25,6.5,6.25,6.25,5.75,3.75,4.5,6.75,10.75,9.5,9.25,15.25,24.5,16.25,11.5,18.75,29.0,7.5
Thu,2.25,0.0,0.0,0.25,8.25,6.0,6.25,7.5,5.5,5.0,10.0,5.25,9.5,11.5,13.25,25.5,22.5,13.0,18.0,27.25,8.25
Fri,5.6,0.0,0.0,0.4,7.2,5.8,6.2,5.2,5.6,7.0,10.4,9.6,12.4,14.0,19.2,28.4,25.2,22.2,25.8,37.0,13.0
Sat,7.6,0.0,0.0,1.2,1.6,2.0,7.4,6.4,7.8,12.6,15.4,14.8,18.2,9.2,17.4,19.2,18.4,14.4,20.2,26.6,15.8
Sun,6.0,0.0,0.0,0.75,1.75,1.75,6.75,6.25,11.5,8.75,15.5,13.5,13.25,11.0,32.0,35.25,25.5,28.25,21.0,19.0,8.75
