,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people
time,0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
weekday,,,,,,,,,,,,,,,,,,,,,
Mon,16.75,0.0,0.0,13.5,50.25,50.5,52.75,52.0,46.75,56.75,57.25,53.0,57.75,66.0,78.5,124.0,103.75,90.0,88.5,98.25,38.75
Tue,12.25,0.0,0.0,15.0,61.0,53.75,58.75,51.75,44.25,46.5,61.25,59.0,55.5,63.0,86.25,131.25,85.75,80.25,93.5,93.5,31.5
Wed,11.25,0.0,0.0,15.5,64.5,37.5,49.25,49.0,34.75,39.75,56.5,48.75,65.75,61.75,81.25,122.25,98.25,76.25,74.5,91.0,26.0
Thu,13.5,0.0,0.0,14.25,67.75,41.0,50.75,55.75,36.25,47.75,45.5,48.75,56.5,54.5,80.75,133.25,105.5,81.0,81.75,96.75,31.0
Fri,15.4,0.0,0.0,15.2,62.2,39.8,41.8,48.2,40.6,45.8,51.2,54.6,57.8,66.6,99.4,128.6,111.8,90.8,101.6,117.4,44.2
Sat,16.2,0.0,0.0,7.4,25.4,38.8,57.0,48.8,43.2,45.0,51.8,55.6,60.6,63.6,88.8,92.6,77.6,86.0,99.6,93.6,38.2
Sun,14.75,0.0,0.0,5.75,10.5,23.5,35.75,45.25,40.25,43.5,41.5,51.75,75.5,72.5,104.25,121.5,98.25,100.25,99.5,115.0,46.25
