,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people
time,0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
weekday,,,,,,,,,,,,,,,,,,,,,
Mon,2.5,0.0,0.0,4.25,3.25,10.75,7.5,7.0,5.25,6.25,6.5,8.5,10.0,10.0,17.5,29.25,23.5,19.0,30.5,29.0,8.75
Tue,4.5,0.25,0.0,2.25,5.0,12.25,9.75,4.25,5.75,4.5,6.75,11.75,19.75,8.5,11.5,33.75,20.75,20.0,27.25,27.25,7.25
Wed,3.25,0.0,0.0,2.75,3.5,13.0,9.5,3.75,4.25,7.25,7.0,8.5,9.25,14.25,12.5,26.75,24.5,19.25,21.25,26.25,8.25
Thu,4.75,0.0,0.0,2.5,5.0,14.5,8.5,13.25,5.25,7.5,8.75,10.5,11.0,12.0,18.0,32.0,27.25,29.25,24.5,25.5,13.25
Fri,6.8,0.4,0.0,4.2,5.8,22.4,9.4,12.2,6.4,5.8,11.8,13.0,12.8,14.6,21.6,33.4,28.2,31.2,34.2,37.0,19.0
Sat,6.0,0.6,0.0,7.8,4.8,11.2,12.2,6.8,9.2,11.8,12.8,17.6,13.2,14.6,21.2,23.8,18.8,20.6,21.0,31.6,11.8
Sun,4.75,0.0,0.0,3.75,12.25,17.75,18.75,5.5,5.75,7.5,8.75,9.5,16.75,12.0,28.5,25.75,24.0,28.0,24.25,29.25,10.0
