,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people
time,0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
weekday,,,,,,,,,,,,,,,,,,,,,
Mon,36.5,0.0,0.0,20.75,109.75,258.5,249.0,197.75,169.25,187.25,183.75,175.75,176.25,174.75,224.25,242.25,204.25,205.25,194.75,194.75,85.0
Tue,27.75,0.0,0.0,22.0,139.25,304.5,265.5,167.25,158.0,177.25,154.0,146.75,124.25,118.0,199.5,227.5,168.75,131.0,142.25,125.25,33.75
Wed,18.0,0.0,0.0,20.5,128.0,235.0,205.25,143.0,125.5,156.5,136.5,143.25,133.0,126.0,175.0,220.25,159.0,128.25,117.75,142.0,34.5
Thu,21.75,0.0,0.0,22.75,134.0,267.0,211.0,140.25,122.75,156.75,145.0,125.25,117.5,123.5,187.75,236.5,178.25,151.75,159.0,147.25,42.0
Fri,35.4,0.0,0.0,19.0,121.8,248.4,244.8,154.6,131.8,181.2,192.6,166.0,178.4,184.2,281.0,321.4,247.0,216.4,178.0,205.8,78.6
Sat,37.0,0.0,0.0,15.2,97.0,299.4,236.8,228.8,266.4,306.0,295.0,247.4,231.4,232.8,286.6,328.8,212.0,190.0,195.0,196.2,69.8
Sun,42.75,0.0,0.0,14.75,63.75,210.5,200.5,256.25,262.5,289.0,250.25,235.5,249.25,260.75,309.5,319.5,265.75,269.75,272.5,216.75,127.75
