,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people
time,0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
weekday,,,,,,,,,,,,,,,,,,,,,
Mon,9.5,0.0,0.0,3.25,11.25,21.75,34.75,21.25,24.75,23.75,29.0,36.0,37.75,48.0,50.75,86.25,73.25,60.75,60.0,82.25,37.5
Tue,12.75,0.5,0.0,4.5,14.75,18.0,21.0,25.5,18.0,18.75,29.0,25.25,33.0,42.0,46.25,80.75,73.0,62.25,58.25,73.0,31.75
Wed,6.5,1.5,0.0,2.5,11.75,19.0,24.5,26.0,18.25,20.5,24.0,28.75,30.25,33.5,38.0,74.5,70.0,58.5,57.5,67.0,29.0
Thu,10.75,1.0,0.0,5.5,10.25,19.0,17.5,16.25,19.75,20.75,18.75,20.75,31.5,33.0,41.75,79.75,55.5,61.75,58.75,70.0,30.75
Fri,20.0,2.2,0.0,2.6,10.6,14.2,17.6,20.4,16.8,16.2,25.8,28.8,33.6,43.6,59.6,86.4,68.6,77.2,75.0,90.2,42.4
Sat,18.0,0.4,0.0,3.8,10.8,17.4,20.8,26.4,24.0,21.2,28.4,31.4,45.2,54.4,57.8,71.6,50.2,56.2,55.8,81.0,47.8
Sun,16.0,0.75,0.0,3.75,7.75,8.5,23.75,23.25,25.25,32.5,35.0,41.5,43.75,52.5,73.0,90.5,75.0,72.25,78.25,81.0,42.0
