,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people
time,0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
weekday,,,,,,,,,,,,,,,,,,,,,
Mon,4.25,0.0,0.0,110.75,172.0,265.25,153.5,172.25,198.25,196.5,200.0,188.0,217.75,209.0,249.75,274.25,156.75,91.75,79.75,32.75,13.25
Tue,2.0,0.0,0.0,100.75,189.0,304.5,172.0,162.75,197.0,223.75,216.0,206.0,224.75,214.75,273.5,314.75,149.75,97.5,69.0,40.0,13.5
Wed,2.0,0.0,0.0,101.0,192.5,328.0,183.5,196.75,207.75,222.0,232.0,192.75,226.75,220.25,290.25,295.5,146.75,100.25,75.5,37.25,15.75
Thu,3.0,0.0,0.0,102.25,198.75,319.25,164.0,165.25,193.5,206.25,213.25,193.5,218.25,233.5,305.0,325.25,151.75,123.0,80.5,44.75,14.5
Fri,5.0,0.0,0.0,107.0,196.0,311.0,209.2,198.0,215.6,256.4,254.0,227.2,243.8,282.6,366.6,475.0,219.4,158.6,108.0,62.4,22.0
Sat,4.0,0.0,0.0,109.0,153.0,219.8,274.4,250.6,256.0,395.8,335.6,272.4,229.6,272.8,303.4,213.0,136.8,103.6,101.8,54.4,12.2
Sun,2.25,0.0,0.0,70.25,127.75,209.25,196.5,173.75,200.25,221.25,245.0,203.25,212.5,215.5,285.5,207.5,154.5,115.25,90.0,42.5,12.5
