,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people
time,0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
weekday,,,,,,,,,,,,,,,,,,,,,
Mon,2.0,0.0,0.0,0.75,1.75,3.25,4.0,1.5,2.25,5.75,3.5,6.0,7.0,5.5,10.25,10.0,7.75,7.5,8.5,11.25,4.25
Tue,1.5,0.0,0.0,1.0,2.5,2.75,3.5,4.25,2.0,5.25,4.75,5.5,5.25,7.25,11.75,7.25,6.25,7.0,5.5,9.25,5.25
Wed,1.25,0.5,0.0,1.0,1.0,5.0,4.5,2.25,2.0,2.75,5.5,4.25,4.0,6.75,6.25,10.5,8.0,10.0,6.5,13.75,4.75
Thu,0.5,0.0,0.0,1.0,1.0,4.25,3.75,2.5,5.75,3.5,4.25,5.25,8.5,6.75,8.5,12.5,11.25,7.5,7.25,11.0,4.0
Fri,3.6,0.4,0.0,1.0,0.6,3.2,2.4,3.8,4.6,3.4,4.8,7.2,9.4,7.4,10.8,12.8,11.4,8.2,10.0,11.8,6.2
Sat,2.6,0.8,0.0,0.4,1.8,4.0,3.0,5.6,14.2,13.2,10.4,14.4,12.0,11.6,16.4,14.0,10.6,8.6,9.8,13.2,6.2
Sun,2.75,0.0,0.0,0.75,0.0,2.0,4.75,7.0,18.5,8.75,5.5,11.0,9.25,11.5,23.0,13.0,9.75,12.5,9.75,15.25,4.5
