,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people
time,0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
weekday,,,,,,,,,,,,,,,,,,,,,
Mon,5.75,0.0,0.0,8.25,68.25,169.5,92.5,53.75,54.5,56.5,50.75,57.75,47.0,45.75,60.25,82.75,55.25,38.5,42.25,48.5,19.5
Tue,5.5,0.0,0.0,8.75,85.5,190.5,114.75,57.75,50.75,70.25,62.75,46.25,47.75,38.5,54.75,98.75,46.75,30.0,35.0,38.75,12.0
Wed,8.25,0.0,0.0,8.0,79.75,165.75,108.0,42.25,39.75,51.0,62.25,49.25,44.75,46.75,55.25,82.25,54.75,31.75,31.0,38.5,14.5
Thu,4.5,0.0,0.0,8.25,85.75,172.25,108.0,51.5,40.5,56.5,59.0,71.25,48.5,48.25,61.75,104.75,63.75,34.25,38.0,37.75,15.0
Fri,8.2,0.0,0.0,10.6,75.4,170.8,98.8,58.4,52.2,63.2,72.6,67.2,63.6,62.8,88.0,111.2,79.6,50.8,53.2,61.6,22.8
Sat,8.2,0.0,0.0,8.0,15.6,57.6,54.0,77.4,80.6,106.8,102.8,98.0,88.8,98.8,141.2,186.4,98.6,39.6,44.4,54.0,19.0
Sun,7.0,0.0,0.0,6.75,11.75,37.5,53.0,56.5,74.5,74.75,82.25,69.0,91.5,101.0,101.25,82.5,53.5,48.5,54.75,51.0,23.75
