,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people
time,0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
weekday,,,,,,,,,,,,,,,,,,,,,
Mon,7.25,0.0,0.0,5.25,29.75,99.75,54.0,33.75,35.5,32.25,43.25,39.0,43.0,46.25,55.75,74.25,49.75,48.25,56.5,58.5,18.5
Tue,6.75,0.0,0.0,5.25,34.5,122.25,73.0,37.5,38.75,35.25,45.25,38.0,33.0,32.25,59.75,76.25,53.0,29.75,42.75,66.5,15.25
Wed,8.75,0.0,0.0,3.5,37.75,104.5,64.5,37.5,27.0,37.25,39.75,36.75,36.75,33.5,52.75,86.5,44.25,34.5,40.75,59.25,15.25
Thu,6.75,0.0,0.0,5.25,36.5,109.75,77.0,36.5,35.25,42.0,43.5,50.0,36.0,35.25,49.25,83.5,59.5,36.0,52.5,63.0,17.0
Fri,9.6,0.0,0.0,4.2,34.4,122.4,79.6,33.4,37.8,41.2,51.8,50.8,53.8,46.8,65.4,88.8,68.4,58.2,58.4,75.2,24.8
Sat,15.6,0.0,0.0,5.4,28.8,47.6,40.0,32.4,55.0,65.6,60.6,46.8,43.8,53.8,79.2,64.0,40.8,40.6,53.4,59.8,25.4
Sun,9.25,0.0,0.0,2.25,8.25,27.25,32.5,26.25,37.25,41.25,52.25,47.5,42.5,43.75,77.0,64.75,55.25,59.5,61.0,54.75,35.0
