,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people
time,0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
weekday,,,,,,,,,,,,,,,,,,,,,
Mon,15.5,0.0,0.0,15.0,97.25,164.75,89.25,72.25,85.0,112.75,94.5,83.25,107.0,111.0,136.75,180.25,155.0,151.0,146.75,113.25,48.75
Tue,9.75,0.0,0.0,14.5,108.5,193.5,102.0,71.5,70.5,78.5,82.5,80.0,81.0,87.5,118.0,192.75,150.5,101.25,100.25,85.5,32.0
Wed,11.0,0.0,0.0,11.25,101.0,164.25,95.0,61.5,60.25,81.5,87.75,69.25,79.25,88.5,130.75,169.5,139.25,109.0,108.5,88.25,32.5
Thu,12.25,0.0,0.0,14.0,95.0,185.25,106.75,71.0,56.75,88.5,88.0,93.5,77.25,93.25,126.75,175.75,158.25,108.5,121.5,97.25,38.0
Fri,15.6,0.0,0.0,11.8,98.0,158.4,103.4,65.2,63.6,95.2,106.4,90.6,103.0,126.6,169.8,223.8,192.6,146.4,150.0,137.2,55.6
Sat,18.0,0.0,0.0,8.0,31.0,106.0,115.2,101.0,111.2,128.0,125.6,135.4,137.4,147.6,195.2,208.0,155.2,143.0,140.0,117.8,55.2
Sun,17.75,0.0,0.0,3.25,28.5,80.75,74.25,75.25,89.5,98.0,109.25,120.5,139.25,167.0,168.0,191.25,168.75,177.0,202.25,133.5,76.75
