,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people
time,0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
weekday,,,,,,,,,,,,,,,,,,,,,
Mon,1.5,0.0,0.0,55.5,89.75,120.75,68.25,76.0,79.75,77.75,59.5,74.0,63.5,80.0,95.25,70.5,48.0,36.75,27.0,12.0,2.0
Tue,3.25,0.0,0.0,56.5,113.25,148.5,74.5,77.5,82.75,74.0,62.75,71.75,73.0,76.0,118.25,80.5,44.25,32.0,24.5,8.25,3.5
Wed,2.5,0.0,0.0,41.0,107.0,142.5,78.75,65.0,77.25,63.25,61.5,70.0,58.25,94.5,115.75,81.25,44.0,30.25,19.5,11.5,2.75
Thu,1.5,0.0,0.0,48.0,114.0,145.5,89.0,72.0,70.0,68.0,64.25,61.25,64.25,75.25,102.0,86.25,50.5,40.0,31.0,11.5,1.5
Fri,2.4,0.0,0.0,46.8,111.6,133.8,83.0,83.6,92.2,82.0,87.2,73.2,70.6,105.0,129.6,115.0,66.4,50.4,33.6,11.6,4.0
Sat,1.8,0.0,0.0,48.4,77.0,97.8,127.4,116.6,114.6,119.8,105.2,94.6,83.2,75.0,85.8,61.4,42.4,34.4,20.6,14.4,4.4
Sun,1.25,0.0,0.0,32.75,55.25,82.75,80.0,74.75,74.0,81.5,99.75,75.25,79.25,74.0,61.75,54.5,61.0,45.25,23.5,12.75,4.0
