,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people
time,0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
weekday,,,,,,,,,,,,,,,,,,,,,
Mon,2.0,0.0,0.0,98.25,196.0,245.5,153.75,125.5,108.75,104.0,108.5,111.0,92.25,90.0,99.5,120.75,81.5,58.75,42.5,22.5,7.5
Tue,1.0,0.0,0.0,102.0,218.75,302.75,158.25,112.25,93.0,84.75,92.25,83.75,60.75,72.5,85.25,95.75,63.0,46.25,35.75,22.5,6.25
Wed,4.5,0.0,0.0,102.5,215.75,294.25,165.0,109.5,99.0,97.0,100.0,76.5,65.0,62.25,95.75,116.75,58.25,46.0,38.0,27.0,9.0
Thu,1.0,0.0,0.0,91.25,219.25,307.75,170.75,95.75,88.75,97.0,93.5,90.25,65.5,71.75,86.25,124.5,75.25,52.25,44.25,23.0,9.0
Fri,3.6,0.0,0.0,106.0,207.2,288.2,174.6,117.6,110.0,130.2,125.8,113.0,89.6,88.8,130.6,183.0,135.4,81.6,67.8,44.6,18.0
Sat,2.8,0.0,0.0,107.4,171.8,263.2,249.6,221.0,239.6,205.6,213.8,192.6,150.8,134.0,153.4,125.8,75.6,63.2,51.8,29.6,9.8
Sun,3.0,0.0,0.0,66.5,121.75,227.75,175.75,175.75,191.0,180.5,193.0,186.0,153.0,129.75,160.5,124.5,107.25,92.75,55.25,32.0,8.0
