,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people,people
time,0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
weekday,,,,,,,,,,,,,,,,,,,,,
Mon,1.25,0.0,0.0,57.5,93.25,123.75,87.25,71.5,76.5,80.5,84.75,75.5,62.75,81.75,105.5,151.25,104.5,52.0,43.5,18.75,4.5
Tue,1.5,0.0,0.0,56.75,111.75,149.25,88.0,70.75,77.0,80.0,77.75,56.25,63.0,91.0,149.75,176.25,120.0,58.25,40.0,24.0,7.25
Wed,1.5,0.0,0.0,47.0,104.25,149.5,86.0,71.5,71.5,86.0,76.25,69.25,66.25,114.5,144.5,204.75,111.25,60.25,41.75,23.5,5.25
Thu,1.25,0.0,0.0,52.5,105.5,152.5,93.5,57.5,71.25,84.75,85.25,70.0,69.25,96.5,141.75,206.25,128.25,64.5,41.25,37.0,6.75
Fri,2.4,0.0,0.0,53.2,112.4,140.6,104.0,81.8,92.6,118.2,113.0,95.2,100.4,133.4,239.0,327.4,202.0,110.8,72.2,48.2,11.8
Sat,1.8,0.0,0.0,59.2,91.0,152.0,144.8,147.0,145.6,131.0,160.2,146.4,106.8,121.8,126.6,100.6,70.0,59.0,47.0,32.0,8.0
Sun,2.75,0.0,0.0,32.5,71.5,123.0,112.75,102.0,114.0,90.0,117.5,124.75,102.0,105.5,134.75,79.0,75.25,69.25,42.5,27.0,6.25
